method,parameter,estimate,se,time,sim,true,pct_diff
secr_joint,g0,0.9451277315392825,2.2838281188334295,93.61999999999898,5,0.8,18.14096644241031
secr_joint,sigma.(Intercept),3.9662584142925317,0.057077744265020484,93.61999999999898,5,4.05,-2.0676934742584727
secr_joint,sigma.x.s,-0.14598071147185257,0.036679893227811525,93.61999999999898,5,-0.23,-36.53012544702062
secr_glm,g0,0.9452155424744525,2.28790069432004,54.659999999999854,5,0.8,18.151942809306558
secr_glm,sigma.(Intercept),3.966192291704479,0.057087137713710184,54.659999999999854,5,4.05,-2.069326130753596
secr_glm,sigma.x.s,-0.14606215663270167,0.03668884632872675,54.659999999999854,5,-0.23,-36.49471450752102
secr_glm,D.(Intercept),1.0700023198372688,0.060304006570105484,54.659999999999854,5,1.0986122886681098,-2.6041915902402626
secr_glm,D.x.s,0.3686387740367502,0.06377937938289471,54.659999999999854,5,0.5,-26.272245192649958
secr_varprop,g0,0.9452155424744525,2.28790069432004,56.05999999999949,5,0.8,18.151942809306558
secr_varprop,sigma.(Intercept),3.966192291704479,0.057087137713710184,56.05999999999949,5,4.05,-2.069326130753596
secr_varprop,sigma.x.s,-0.14606215663270167,0.03668884632872675,56.05999999999949,5,-0.23,-36.49471450752102
secr_varprop,D.(Intercept),1.0685483474904713,0.07912962289657781,56.05999999999949,5,1.0986122886681098,-2.7365378566888343
secr_varprop,D.x.s,0.36852647906137387,0.08113567639416654,56.05999999999949,5,0.5,-26.294704187725227
secr_joint,D.(Intercept),1.108710905015928,0.08706062770986009,106.93999999999869,6,1.0986122886681098,0.9192156734439247
secr_joint,D.x.s,0.4513262213814899,0.09635131467521743,106.93999999999869,6,0.5,-9.734755723702015
secr_joint,g0,0.6696726843835723,0.3795506131156493,106.93999999999869,6,0.8,-16.290914452053467
secr_joint,sigma.(Intercept),4.1307442034657456,0.06238584727769998,106.93999999999869,6,4.05,1.993684036191253
secr_joint,sigma.x.s,-0.24301584842355148,0.04781254895023042,106.93999999999869,6,-0.23,5.659064531978899
secr_glm,g0,0.669290478158815,0.3792962536587977,33.650000000001455,6,0.8,-16.338690230148124
secr_glm,sigma.(Intercept),4.131349184983612,0.062461825906925776,33.650000000001455,6,4.05,2.0086218514472067
secr_glm,sigma.x.s,-0.24277620210926115,0.047835293529915314,33.650000000001455,6,-0.23,5.554870482287453
secr_glm,D.(Intercept),1.1082148277675388,0.05918492568369723,33.650000000001455,6,1.0986122886681098,0.8740607763518208
secr_glm,D.x.s,0.4510136978545879,0.06274753445503148,33.650000000001455,6,0.5,-9.79726042908242
secr_varprop,g0,0.669290478158815,0.3792962536587977,35.10000000000218,6,0.8,-16.338690230148124
secr_varprop,sigma.(Intercept),4.131349184983612,0.062461825906925776,35.10000000000218,6,4.05,2.0086218514472067
secr_varprop,sigma.x.s,-0.24277620210926115,0.047835293529915314,35.10000000000218,6,-0.23,5.554870482287453
secr_varprop,D.(Intercept),1.106784363214315,0.08711403057466646,35.10000000000218,6,1.0986122886681098,0.7438542814874753
secr_varprop,D.x.s,0.4513805074680315,0.09639416896962096,35.10000000000218,6,0.5,-9.723898506393702
secr_joint,D.(Intercept),1.0777224679081994,0.08355991000980406,89.10000000000036,7,1.0986122886681098,-1.901473429287411
secr_joint,D.x.s,0.5460022652164861,0.09164029923429957,89.10000000000036,7,0.5,9.20045304329722
secr_joint,g0,0.794901345110784,0.586900596592087,89.10000000000036,7,0.8,-0.6373318611520018
secr_joint,sigma.(Intercept),4.062198141290506,0.06124827060729643,89.10000000000036,7,4.05,0.3011886738396572
secr_joint,sigma.x.s,-0.2444559511429976,0.04387632393846889,89.10000000000036,7,-0.23,6.285196149129383
secr_glm,g0,0.7956033839603439,0.5889053267975266,39.650000000001455,7,0.8,-0.5495770049570164
secr_glm,sigma.(Intercept),4.061262368729295,0.06119467737553824,39.650000000001455,7,4.05,0.2780831785011216
secr_glm,sigma.x.s,-0.24482736555862672,0.04384094277859619,39.650000000001455,7,-0.23,6.446680677663787
secr_glm,D.(Intercept),1.0784466474798187,0.05996538332037637,39.650000000001455,7,1.0986122886681098,-1.8355557639664404
secr_glm,D.x.s,0.5464706800605705,0.06336710561672704,39.650000000001455,7,0.5,9.294136012114107
secr_varprop,g0,0.7956033839603439,0.5889053267975266,41.080000000001746,7,0.8,-0.5495770049570164
secr_varprop,sigma.(Intercept),4.061262368729295,0.06119467737553824,41.080000000001746,7,4.05,0.2780831785011216
secr_varprop,sigma.x.s,-0.24482736555862672,0.04384094277859619,41.080000000001746,7,-0.23,6.446680677663787
secr_varprop,D.(Intercept),1.075956674349844,0.08351619149195616,41.080000000001746,7,1.0986122886681098,-2.0622028855814056
secr_varprop,D.x.s,0.5460969384670715,0.09161019199866456,41.080000000001746,7,0.5,9.219387693414305
secr_joint,D.(Intercept),1.145028092847195,0.07810026355229324,97.30000000000109,8,1.0986122886681098,4.224948569923323
secr_joint,D.x.s,0.501428458472896,0.08569447975618674,97.30000000000109,8,0.5,0.2856916945791932
secr_joint,g0,0.8755529785067796,0.8494041078710349,97.30000000000109,8,0.8,9.444122313347444
secr_joint,sigma.(Intercept),4.022974385899814,0.05226694701249231,97.30000000000109,8,4.05,-0.6672991135848368
secr_joint,sigma.x.s,-0.2546245175787593,0.04121421748121498,97.30000000000109,8,-0.23,10.706311990764913
secr_glm,g0,0.8746883666367122,0.8440448618908115,42.30000000000109,8,0.8,9.336045829589024
secr_glm,sigma.(Intercept),4.0240117061150125,0.05236625235881529,42.30000000000109,8,4.05,-0.6416862687651199
secr_glm,sigma.x.s,-0.25409219436697933,0.041251628734220835,42.30000000000109,8,-0.23,10.474867116077965
secr_glm,D.(Intercept),1.1442506333225708,0.057445170619551796,42.30000000000109,8,1.0986122886681098,4.154181154280567
secr_glm,D.x.s,0.5007526902211259,0.06084452703488141,42.30000000000109,8,0.5,0.15053804422517914
secr_varprop,g0,0.8746883666367122,0.8440448618908115,43.73000000000138,8,0.8,9.336045829589024
secr_varprop,sigma.(Intercept),4.0240117061150125,0.05236625235881529,43.73000000000138,8,4.05,-0.6416862687651199
secr_varprop,sigma.x.s,-0.25409219436697933,0.041251628734220835,43.73000000000138,8,-0.23,10.474867116077965
secr_varprop,D.(Intercept),1.1434732310156015,0.07818007377415537,43.73000000000138,8,1.0986122886681098,4.0834189468132
secr_varprop,D.x.s,0.5015040806172563,0.08572780873539458,43.73000000000138,8,0.5,0.30081612345125297
secr_joint,D.(Intercept),1.1565156821839067,0.08369430092848928,95.6299999999992,9,1.0986122886681098,5.270594013288838
secr_joint,D.x.s,0.5657004638859195,0.0916797364645394,95.6299999999992,9,0.5,13.14009277718391
secr_joint,g0,0.7763131661399004,0.5515862363606174,95.6299999999992,9,0.8,-2.9608542325124527
secr_joint,sigma.(Intercept),4.034319880676774,0.05733556683802724,95.6299999999992,9,4.05,-0.3871634400796459
secr_joint,sigma.x.s,-0.2730900015528474,0.043528996490264635,95.6299999999992,9,-0.23,18.734783283846692
secr_glm,g0,0.7743081768445806,0.5475008004433952,41.52000000000044,9,0.8,-3.2114778944274254
secr_glm,sigma.(Intercept),4.0365104659919835,0.057515584364586265,41.52000000000044,9,4.05,-0.3330749137781811
secr_glm,sigma.x.s,-0.27173594658024364,0.043549975608610327,41.52000000000044,9,-0.23,18.146063730540707
secr_glm,D.(Intercept),1.1551250590564046,0.059187528355116044,41.52000000000044,9,1.0986122886681098,5.144014041278152
secr_glm,D.x.s,0.5639145492340363,0.06265788444497934,41.52000000000044,9,0.5,12.782909846807256
secr_varprop,g0,0.7743081768445806,0.5475008004433952,42.95999999999913,9,0.8,-3.2114778944274254
secr_varprop,sigma.(Intercept),4.0365104659919835,0.057515584364586265,42.95999999999913,9,4.05,-0.3330749137781811
secr_varprop,sigma.x.s,-0.27173594658024364,0.043549975608610327,42.95999999999913,9,-0.23,18.146063730540707
secr_varprop,D.(Intercept),1.1547497402981342,0.08380388229463437,42.95999999999913,9,1.0986122886681098,5.109851055651487
secr_varprop,D.x.s,0.5656655377580317,0.09169514287860672,42.95999999999913,9,0.5,13.133107551606349
secr_joint,D.(Intercept),1.1599752773538587,0.0709999785062193,98.66999999999825,10,1.0986122886681098,5.5854999364827504
secr_joint,D.x.s,0.41903718873503476,0.07582020733414674,98.66999999999825,10,0.5,-16.19256225299305
secr_joint,g0,0.9413308738514161,1.7022235500571887,98.66999999999825,10,0.8,17.66635923142701
secr_joint,sigma.(Intercept),4.008181885809911,0.048881705348769906,98.66999999999825,10,4.05,-1.0325460293849045
secr_joint,sigma.x.s,-0.19389963301520222,0.03373509697720603,98.66999999999825,10,-0.23,-15.695811732520779
secr_glm,g0,0.941351699387409,1.7030353385009274,43.719999999999345,10,0.8,17.668962423426123
secr_glm,sigma.(Intercept),4.008158294203088,0.04889202315988928,43.719999999999345,10,4.05,-1.0331285381953648
secr_glm,sigma.x.s,-0.1939142596284898,0.03373698489216804,43.719999999999345,10,-0.23,-15.689452335439224
secr_glm,D.(Intercept),1.159992597471791,0.056174810339701696,43.719999999999345,10,1.0986122886681098,5.58707648155793
secr_glm,D.x.s,0.41905678427402787,0.05944483472760035,43.719999999999345,10,0.5,-16.188643145194426
secr_varprop,g0,0.941351699387409,1.7030353385009274,45.1299999999992,10,0.8,17.668962423426123
secr_varprop,sigma.(Intercept),4.008158294203088,0.04889202315988928,45.1299999999992,10,4.05,-1.0331285381953648
secr_varprop,sigma.x.s,-0.1939142596284898,0.03373698489216804,45.1299999999992,10,-0.23,-15.689452335439224
secr_varprop,D.(Intercept),1.1587971491381388,0.07100989362702635,45.1299999999992,10,1.0986122886681098,5.478262084888333
secr_varprop,D.x.s,0.41905277060438567,0.07582433243372734,45.1299999999992,10,0.5,-16.189445879122864
secr_joint,D.(Intercept),1.0387395854929324,0.07727801951557409,111.07999999999993,11,1.0986122886681098,-5.4498483034231615
secr_joint,D.x.s,0.4767196279615115,0.08428281139431819,111.07999999999993,11,0.5,-4.656074407697696
secr_joint,g0,0.943144628978984,1.864712983535936,111.07999999999993,11,0.8,17.893078622372993
secr_joint,sigma.(Intercept),3.9974747267430892,0.05248592905576077,111.07999999999993,11,4.05,-1.2969203273311256
secr_joint,sigma.x.s,-0.2618666410779872,0.03696012948195444,111.07999999999993,11,-0.23,13.855061338255293
secr_glm,g0,0.946877392023767,1.9917233624019717,47.220000000001164,11,0.8,18.359674002970866
secr_glm,sigma.(Intercept),3.993424764421975,0.052270063049466534,47.220000000001164,11,4.05,-1.3969193969882638
secr_glm,sigma.x.s,-0.26356534255076947,0.03689846801284248,47.220000000001164,11,-0.23,14.59362719598672
secr_glm,D.(Intercept),1.041628712191735,0.06002699840420327,47.220000000001164,11,1.0986122886681098,-5.186868658228669
secr_glm,D.x.s,0.47878254629902883,0.06365872083837004,47.220000000001164,11,0.5,-4.2434907401942334
secr_varprop,g0,0.946877392023767,1.9917233624019717,48.720000000001164,11,0.8,18.359674002970866
secr_varprop,sigma.(Intercept),3.993424764421975,0.052270063049466534,48.720000000001164,11,4.05,-1.3969193969882638
secr_varprop,sigma.x.s,-0.26356534255076947,0.03689846801284248,48.720000000001164,11,-0.23,14.59362719598672
secr_varprop,D.(Intercept),1.037264126160584,0.07717365231879757,48.720000000001164,11,1.0986122886681098,-5.584150399582786
secr_varprop,D.x.s,0.4765472742043479,0.08425367739024724,48.720000000001164,11,0.5,-4.690545159130421
secr_joint,D.(Intercept),1.0583288662397718,0.0749788543680848,102.20000000000073,12,1.0986122886681098,-3.666755127705251
secr_joint,D.x.s,0.4902358077354074,0.0822305584813881,102.20000000000073,12,0.5,-1.952838452918515
secr_joint,g0,0.8938751351458194,0.842655853792021,102.20000000000073,12,0.8,11.73439189322742
secr_joint,sigma.(Intercept),4.040549452592661,0.049245532133845,102.20000000000073,12,4.05,-0.23334684956393073
secr_joint,sigma.x.s,-0.2529907354201375,0.03648350325051057,102.20000000000073,12,-0.23,9.995971921798908
secr_glm,g0,0.8936611988917168,0.8410966413593257,51.469999999999345,12,0.8,11.707649861464594
secr_glm,sigma.(Intercept),4.040870522291422,0.04928184990115658,51.469999999999345,12,4.05,-0.22541920268094304
secr_glm,sigma.x.s,-0.2528814040994829,0.03649296606880064,51.469999999999345,12,-0.23,9.948436564992559
secr_glm,D.(Intercept),1.0580486379290779,0.05884485487430873,51.469999999999345,12,1.0986122886681098,-3.692262607785753
secr_glm,D.x.s,0.4901009309717002,0.062317205163018446,51.469999999999345,12,0.5,-1.979813805659958
secr_varprop,g0,0.8936611988917168,0.8410966413593257,52.86000000000058,12,0.8,11.707649861464594
secr_varprop,sigma.(Intercept),4.040870522291422,0.04928184990115658,52.86000000000058,12,4.05,-0.22541920268094304
secr_varprop,sigma.x.s,-0.2528814040994829,0.03649296606880064,52.86000000000058,12,-0.23,9.948436564992559
secr_varprop,D.(Intercept),1.0569493623052502,0.0749992772050105,52.86000000000058,12,1.0986122886681098,-3.792322987154021
secr_varprop,D.x.s,0.4902389647542809,0.0822416752058577,52.86000000000058,12,0.5,-1.952207049143817
secr_joint,D.(Intercept),1.126788791833979,0.07843516223325586,72.20999999999913,13,1.0986122886681098,2.5647358450749387
secr_joint,D.x.s,0.38613955274122336,0.0868928744226254,72.20999999999913,13,0.5,-22.772089451755328
secr_joint,g0,0.8176452464988248,0.5935401578243128,72.20999999999913,13,0.8,2.2056558123530885
secr_joint,sigma.(Intercept),4.055408072952234,0.05425653143529291,72.20999999999913,13,4.05,0.13353266548727297
secr_joint,sigma.x.s,-0.2173567850458239,0.04253286021541308,72.20999999999913,13,-0.23,-5.497049980076571
secr_glm,g0,0.8168331781335617,0.5912601703279299,39.20999999999913,13,0.8,2.1041472666952084
secr_glm,sigma.(Intercept),4.0565136233791845,0.05434930152652214,39.20999999999913,13,4.05,0.16083020689344957
secr_glm,sigma.x.s,-0.21667908999802213,0.04253566421401892,39.20999999999913,13,-0.23,-5.791700000859948
secr_glm,D.(Intercept),1.1259127506102695,0.05775332213146481,39.20999999999913,13,1.0986122886681098,2.4849951364786884
secr_glm,D.x.s,0.38525697507797024,0.06125164025889803,39.20999999999913,13,0.5,-22.94860498440595
secr_varprop,g0,0.8168331781335617,0.5912601703279299,40.599999999998545,13,0.8,2.1041472666952084
secr_varprop,sigma.(Intercept),4.0565136233791845,0.05434930152652214,40.599999999998545,13,4.05,0.16083020689344957
secr_varprop,sigma.x.s,-0.21667908999802213,0.04253566421401892,40.599999999998545,13,-0.23,-5.791700000859948
secr_varprop,D.(Intercept),1.1251944300644265,0.07850274101798216,40.599999999998545,13,1.0986122886681098,2.4196107826668607
secr_varprop,D.x.s,0.38615780893375895,0.08689881321200432,40.599999999998545,13,0.5,-22.76843821324821
secr_joint,D.(Intercept),1.1835031742983788,0.07807270821823412,97.52000000000044,14,1.0986122886681098,7.727101408376338
secr_joint,D.x.s,0.4285151918729076,0.08448963358407881,97.52000000000044,14,0.5,-14.296961625418481
secr_joint,g0,0.7851765643512696,0.5685192788241472,97.52000000000044,14,0.8,-1.8529294560913068
secr_joint,sigma.(Intercept),4.051167496622265,0.060085692483137436,97.52000000000044,14,4.05,0.028827077092957665
secr_joint,sigma.x.s,-0.16610804822214834,0.04057629810526041,97.52000000000044,14,-0.23,-27.779109468631162
secr_glm,g0,0.7855579072852414,0.5694841703034302,47.25,14,0.8,-1.8052615893448254
secr_glm,sigma.(Intercept),4.050749950367234,0.060049979712053364,47.25,14,4.05,0.018517293018137662
secr_glm,sigma.x.s,-0.16645449272493487,0.04057893247308973,47.25,14,-0.23,-27.628481423941366
secr_glm,D.(Intercept),1.183758104806443,0.057441125212045197,47.25,14,1.0986122886681098,7.750306183226726
secr_glm,D.x.s,0.4289726332706806,0.060692180636643944,47.25,14,0.5,-14.205473345863883
secr_varprop,g0,0.7855579072852414,0.5694841703034302,48.6200000000008,14,0.8,-1.8052615893448254
secr_varprop,sigma.(Intercept),4.050749950367234,0.060049979712053364,48.6200000000008,14,4.05,0.018517293018137662
secr_varprop,sigma.x.s,-0.16645449272493487,0.04057893247308973,48.6200000000008,14,-0.23,-27.628481423941366
secr_varprop,D.(Intercept),1.181972198219692,0.07805570117421697,48.6200000000008,14,1.0986122886681098,7.587745960191532
secr_varprop,D.x.s,0.4286232270315574,0.08449846809667846,48.6200000000008,14,0.5,-14.275354593688515
secr_joint,D.(Intercept),1.064100267704125,0.08116198889614701,109.79999999999927,15,1.0986122886681098,-3.1414195271586784
secr_joint,D.x.s,0.43567801394271916,0.09007511664634016,109.79999999999927,15,0.5,-12.864397211456168
secr_joint,g0,0.7626041000019468,0.47073797414635143,109.79999999999927,15,0.8,-4.6744874997566574
secr_joint,sigma.(Intercept),4.104994940406482,0.05804853921374772,109.79999999999927,15,4.05,1.357899763123018
secr_joint,sigma.x.s,-0.20472477280724954,0.044192444234005826,109.79999999999927,15,-0.23,-10.989229214239332
secr_glm,g0,0.7624124181703961,0.47048189530721013,39.31999999999971,15,0.8,-4.698447728700497
secr_glm,sigma.(Intercept),4.10531666650189,0.05810040655040718,39.31999999999971,15,4.05,1.3658436173306294
secr_glm,sigma.x.s,-0.20461320390192483,0.04421257633380414,39.31999999999971,15,-0.23,-11.037737433945729
secr_glm,D.(Intercept),1.0638158556996338,0.0591222864307548,39.31999999999971,15,1.0986122886681098,-3.1673078234598186
secr_glm,D.x.s,0.43553682131107013,0.06257660434216016,39.31999999999971,15,0.5,-12.892635737785973
secr_varprop,g0,0.7624124181703961,0.47048189530721013,40.70999999999913,15,0.8,-4.698447728700497
secr_varprop,sigma.(Intercept),4.10531666650189,0.05810040655040718,40.70999999999913,15,4.05,1.3658436173306294
secr_varprop,sigma.x.s,-0.20461320390192483,0.04421257633380414,40.70999999999913,15,-0.23,-11.037737433945729
secr_varprop,D.(Intercept),1.0623955866693804,0.0811992484409962,40.70999999999913,15,1.0986122886681098,-3.296586281829808
secr_varprop,D.x.s,0.4358052008673823,0.09010708865052511,40.70999999999913,15,0.5,-12.838959826523544
secr_joint,D.(Intercept),1.1752362927364333,0.07730678231512027,103.40999999999985,16,1.0986122886681098,6.97461742042024
secr_joint,D.x.s,0.4370065930383697,0.08463506218648952,103.40999999999985,16,0.5,-12.59868139232606
secr_joint,g0,0.8769446931549798,0.9182773796491722,103.40999999999985,16,0.8,9.61808664437247
secr_joint,sigma.(Intercept),3.988187140025594,0.05439412333664602,103.40999999999985,16,4.05,-1.5262434561581646
secr_joint,sigma.x.s,-0.21760095977896265,0.04024835527062489,103.40999999999985,16,-0.23,-5.390887052624937
secr_glm,g0,0.8754370334736188,0.9080726771138051,47.81999999999971,16,0.8,9.429629184202343
secr_glm,sigma.(Intercept),3.989584724685472,0.0545015260149094,47.81999999999971,16,4.05,-1.4917351929513074
secr_glm,sigma.x.s,-0.21642563623647526,0.040217290665454535,47.81999999999971,16,-0.23,-5.901897288489021
secr_glm,D.(Intercept),1.174459880177783,0.05780006867710015,47.81999999999971,16,1.0986122886681098,6.903945303727324
secr_glm,D.x.s,0.4354887136650785,0.06124989353581676,47.81999999999971,16,0.5,-12.902257266984297
secr_varprop,g0,0.8754370334736188,0.9080726771138051,49.18999999999869,16,0.8,9.429629184202343
secr_varprop,sigma.(Intercept),3.989584724685472,0.0545015260149094,49.18999999999869,16,4.05,-1.4917351929513074
secr_varprop,sigma.x.s,-0.21642563623647526,0.040217290665454535,49.18999999999869,16,-0.23,-5.901897288489021
secr_varprop,D.(Intercept),1.1737269312905636,0.07737689821261423,49.18999999999869,16,1.0986122886681098,6.837229420901364
secr_varprop,D.x.s,0.43696760128309614,0.08459118109168098,49.18999999999869,16,0.5,-12.606479743380772
